0,0,0,0,0,0,0,0,0,0,0,0,0
7.89299181569447e-17,-0.00351609807477621,6.57026516526216e-17,2.17800655507373e-15,0.657598951069389,-0.308597528204295,-1.15012349402331,-2.18303274987565e-15,-0.0740231173637118,-0.0740231173637077,-0.0740231173637104,-0.0740231173637089,0
-2.34187669256869e-17,-0.0196238316191846,1.41242887589401e-17,2.19378296180658e-15,0.174656614553142,0.576321482152311,-1.14362977172927,2.19199039942915e-15,-0.413133297245992,-0.413133297245991,-0.41313329724599,-0.413133297245989,0
6.07153216591882e-18,-0.0165099868625356,1.67618717855552e-17,2.24766682310421e-15,0.328918559384821,0.467135798765971,-1.39726404800527,2.20725560775322e-15,-0.347578670790224,-0.347578670790223,-0.347578670790223,-0.347578670790222,0
-5.5944832100252e-17,-0.0212520394317816,-1.40582614377398e-17,2.26234426078271e-15,0.63426815708276,-0.379359567586362,-0.750167518331184,2.27312259890455e-15,-0.447411356458561,-0.447411356458562,-0.44741135645856,-0.44741135645856,0
-7.56502065851761e-17,-0.0209339578602024,-4.3620565658086e-17,2.37919330801747e-15,0.7067523953231,-0.439682098731711,-0.816990352874242,2.30707702549118e-15,-0.440714902320049,-0.440714902320052,-0.440714902320049,-0.44071490232005,0
2.18859761043355e-15,-0.0261332126273721,2.00786642894722e-15,6.82447719384375e-16,0.468951456605411,-0.00433709057556161,-0.987529897067016,1.75712885000613e-15,-0.55017289741842,-0.5501728974183,-0.550172897418382,-0.550172897418333,0
1.24143859255021e-15,-0.00433122876679009,1.08413705218019e-15,-4.58971893450557e-16,0.646495337062613,-0.236128887157178,-0.948204705886939,1.7849336432851e-15,-0.0911837635114017,-0.0911837635113378,-0.0911837635113824,-0.0911837635113589,0
5.67498522133225e-16,-0.0147586451106847,5.17815266273684e-16,-1.00708400413727e-15,0.399321293690021,0.104205863452681,-1.03521178458211,2.28205276779586e-16,-0.310708318119693,-0.310708318119663,-0.310708318119683,-0.310708318119671,0
4.13108132771289e-16,0.00901733138273142,2.94518343325138e-16,-1.14180110697666e-15,0.41155950081646,0.330778915819746,-1.27895115727142,-8.57085727887115e-16,0.189838555425917,0.189838555425934,0.189838555425922,0.189838555425925,0
2.20553826937864e-16,0.00166016331328054,1.49448552765882e-16,-1.41854530370729e-15,0.682943318841049,-0.473407156587619,-0.745781927814568,-8.5003494990595e-16,0.0349508065953762,0.0349508065953844,0.0349508065953786,0.0349508065953794,0
1.70246846134536e-16,-0.00149743210846681,1.09178753715973e-16,-1.58267008735492e-15,0.60056619053381,-0.184141598698709,-0.955381877772372,-1.2157807147557e-15,-0.0315248864940404,-0.0315248864940348,-0.0315248864940386,-0.0315248864940387,0
9.91231836194872e-17,-0.0106976912384956,1.01107225580552e-16,-1.75390088382158e-15,0.440683848578066,0.00267196098223577,-0.983851646554461,-1.50553988151759e-15,-0.225214552389383,-0.225214552389379,-0.225214552389382,-0.225214552389381,0
1.6851212265856e-16,0.0135076050099213,3.4984954304064e-17,-1.57890384588624e-15,0.644814385070927,-0.204033592780638,-0.983827244146196,-1.85810191553976e-15,0.284370631787817,0.284370631787819,0.284370631787816,0.284370631787813,0
3.8407861960299e-17,-0.00499433623097548,2.14588120563957e-17,-1.85760710041742e-15,0.257914320437676,0.324192802438003,-1.12761645641267,-1.15082147812786e-15,-0.105143920652116,-0.105143920652116,-0.105143920652115,-0.105143920652116,0
1.67644760920571e-16,0.00169273679971149,4.96880642844028e-17,-1.96453679529529e-15,0.305569726277225,0.443189067149581,-1.2972165863029,-1.89054928611341e-15,0.0356365642044514,0.0356365642044545,0.0356365642044529,0.0356365642044505,0
1.34682304371581e-15,-0.00210051905023078,1.12403859883371e-15,-3.4526597944693e-15,0.589644527728402,-0.32065598070644,-0.820598307864005,-1.82024121441511e-15,-0.0442214536891025,-0.0442214536890351,-0.0442214536890816,-0.0442214536890579,0
8.25104958315781e-16,-0.00551302677429955,6.65487105174392e-16,-4.13637156215176e-15,0.523906524251173,-0.164719417965364,-0.914304484195806,-2.78240066202286e-15,-0.116063721564221,-0.116063721564181,-0.116063721564208,-0.116063721564195,0
5.1849258393688e-16,-0.0101840907119374,3.81691986223079e-16,-4.63393394245431e-15,0.481356433514671,-0.145193709199101,-0.895072088447347,-3.59380072701668e-15,-0.21440190972501,-0.214401909724986,-0.214401909725001,-0.214401909724995,0
3.52067550460355e-16,-0.00920106438795486,2.10084583199805e-16,-4.97327406089167e-15,0.574753843907924,-0.326130185499896,-0.811650129460241,-4.4219032908282e-15,-0.193706618693793,-0.19370661869378,-0.193706618693788,-0.193706618693786,0
2.71402908827434e-16,-0.0148404655257046,1.68200493107708e-16,-5.25478862899971e-15,0.393432763326884,-0.00432123346163635,-0.956561991749251,-4.68632378258804e-15,-0.312430853172735,-0.312430853172724,-0.31243085317273,-0.312430853172728,0
3.412255287355e-16,-0.0091498581877831,1.83405887865532e-16,-5.40806857042133e-15,0.512785193410099,-0.230044645839195,-0.854931939841643,-5.21875069241786e-15,-0.192628593427018,-0.192628593427006,-0.192628593427014,-0.192628593427013,0
2.96990080098092e-16,-0.0172405205881285,1.84114594262107e-16,-5.67545036455111e-15,0.322647153717696,0.0640773605260935,-0.963967671993763,-5.24382412269631e-15,-0.36295832817113,-0.362958328171119,-0.362958328171127,-0.362958328171125,0
2.61428248840567e-16,-0.00968601286231645,1.72914101177877e-16,-5.71516396784733e-15,0.420498118762816,-0.0666454432315774,-0.936458900730482,-5.65615135137841e-15,-0.203916060259299,-0.203916060259289,-0.203916060259295,-0.203916060259293,0
1.53875393330005e-16,-0.0296420432055686,1.67697031111432e-16,-5.81036576479516e-15,0.257246136728823,0.0452120453908298,-0.890734282570467,-5.61957034113045e-15,-0.624043014854082,-0.624043014854073,-0.624043014854076,-0.624043014854073,0
5.58065963232601e-16,-0.00945442302062842,9.70776613787719e-17,-6.21400867011726e-15,0.3609808840472,0.0898055142445172,-1.04503566875207,-5.91769122294872e-15,-0.199040484644812,-0.1990404846448,-0.199040484644809,-0.199040484644815,0
2.42346290604822e-16,-0.0427516502574601,1.11455358231434e-16,-6.97837358480236e-15,0.577323471503251,-0.839580566353398,-0.338263138602971,-5.48149146712772e-15,-0.900034742262322,-0.900034742262314,-0.900034742262317,-0.900034742262317,0
2.69668185351457e-16,-0.0462248376556227,1.55824874741559e-16,-7.09338250052421e-15,0.3442110264114,0.0252152478715727,-0.976509348484566,-7.03468654721477e-15,-0.973154476960484,-0.973154476960474,-0.973154476960478,-0.973154476960476,0
-2.22993281825956e-16,-0.113885011463657,2.3125414615293e-16,-7.66149307127655e-15,0.27408211437501,-0.628409099139895,-0.259603736521215,-5.95412253325606e-15,-2.39757918870858,-2.39757918870857,-2.39757918870857,-2.39757918870856,0
-2.51833059614071e-16,-0.116155056774842,2.21243589933656e-16,-7.43250529286441e-15,0.310310618402276,-0.110710963516631,-0.820655041429745,-7.83503087017758e-15,-2.44536961631247,-2.44536961631247,-2.44536961631246,-2.44536961631245,0
-4.32244301115658e-16,-0.184162256074042,3.73678482135148e-16,-7.60035554394693e-15,-1.19869220090062,2.25354469510516,-1.68330089580777,-7.0708702541373e-15,-3.87710012787458,-3.87710012787457,-3.87710012787455,-3.87710012787453,0
-5.04235325368696e-16,-0.192869925425131,3.60962449566376e-16,-7.25534692875627e-15,0.99235665786823,-0.589685950135591,-1.03877106963432,-7.70257757266075e-15,-4.06041948263435,-4.06041948263434,-4.06041948263432,-4.0604194826343,0
-6.04849286975351e-16,-0.215383247887687,4.16549910680822e-16,-6.86704626471515e-15,-1.19709713190576,1.51339792107285,-0.960301903057091,-7.32708256050623e-15,-4.53438416605658,-4.53438416605658,-4.53438416605656,-4.53438416605653,0
-6.5125313995773e-16,-0.219187286837249,3.94673072480664e-16,-6.43687891090781e-15,0.583093629169946,-0.250784628212044,-0.984448823168263,-7.11491823396006e-15,-4.61446919657368,-4.61446919657368,-4.61446919657365,-4.61446919657363,0
-1.03983119857654e-15,-0.2898917331732,5.44802973724533e-16,-6.121253794774e-15,-2.06245303394614,3.16552523023079,-1.763577192372,-6.2054294979734e-15,-6.10298385627792,-6.10298385627791,-6.10298385627788,-6.10298385627785,0
-1.27575359130938e-15,-0.471391947958253,9.83332740147034e-16,-5.61446647370181e-15,0.140852644116378,-1.89008512808783,1.08014794745058,-5.54618108643636e-15,-9.92404100964747,-9.92404100964746,-9.92404100964744,-9.92404100964739,0
-1.56328400745254e-15,-0.468372154579722,7.41389430821544e-16,-4.21706258611331e-15,0.0807242438362392,1.49541372704023,-2.25400374374642,-6.24089147777713e-15,-9.86046641220469,-9.8604664122047,-9.86046641220466,-9.86046641220462,0
-1.47069314192227e-15,-0.469513654287541,8.17008087005553e-16,-2.9380019834272e-15,-1.01840243220331,-1.09730716791811,1.4288740952742,-5.0830109778716e-15,-9.8844979850009,-9.8844979850009,-9.88449798500087,-9.88449798500082,0
-1.73697319548471e-15,-0.473379644921669,6.13768014279944e-16,-1.53041419281792e-15,1.22339352109779,-0.631764841773041,-1.28760872107866,-3.72670843342883e-15,-9.96588726150885,-9.96588726150886,-9.96588726150882,-9.96588726150878,0
-1.65023702168587e-15,-0.484760896282936,7.73182182641671e-16,-2.2867340700463e-16,-1.8201685278966,0.749198132000416,0.365685152773942,-2.33954292445325e-15,-10.205492553325,-10.205492553325,-10.205492553325,-10.2054925533249,0
