0,0.2,0.2,0,0,-1.5707963267949,-0.785398163397448,0,0,0,0,0,0
-0.0113053852596715,0.198731105909606,0.189886019974422,0.0113053852596716,0.252955093096471,-1.65080956616735,-0.911224099564027,7.25734711663268e-17,0.279198082942376,-0.330217424207776,0.0959318376803334,-0.146951178945733,0
-0.0219427143710947,0.197710493274542,0.180378743443243,0.021942714371095,0.471190877793623,-1.65258731205227,-1.08344051843953,1.85727028600806e-16,0.547743596048384,-0.635075927529731,0.192040647295903,-0.279372978777245,0
-0.0319489970364542,0.19680428569273,0.171441917174545,0.0319489970364545,0.6439656012895,-1.5871402681676,-1.28016954306512,2.640881429089e-16,0.803435253504446,-0.918771799568177,0.285525196281929,-0.400861742345652,0
-0.0413611642822174,0.195951512568547,0.163041398442832,0.0413611642822179,0.765047712051141,-1.4663442224811,-1.48318576777149,3.02876804177879e-16,1.04565616535238,-1.18391269306446,0.375169923303807,-0.513426451015882,0
-0.0502163388883746,0.195079887061834,0.155145529399282,0.050216338888375,0.835091730686274,-1.30058790889179,-1.68264371610651,3.27395944930272e-16,1.27360269373409,-1.43330334511168,0.459569410701498,-0.619270062079081,0
-0.058553650324682,0.19407292318908,0.147725413669391,0.0585536503246825,0.858444005545939,-1.09556991916983,-1.87708616987875,3.59178722419651e-16,1.4856371270106,-1.67069073696754,0.536451637536811,-0.721505247493742,0
-0.066417494281254,0.192733835518992,0.140755412536758,0.0664174942812545,0.838157161758284,-0.849153353159452,-2.0716034878142,3.5509839221746e-16,1.67861355543941,-1.90161392300292,0.601951016564355,-0.824951384127853,0
-0.0738704373895418,0.190614060856384,0.134215733276508,0.0738704373895423,0.770106308619469,-0.544817508969966,-2.2784976749602,3.88147162953382e-16,1.84462073179077,-2.13735679760299,0.647142062528731,-0.939878128340933,0
-0.0810723775686215,0.185973121300782,0.128109139128506,0.0810723775686221,0.627516102729432,-0.126772534161092,-2.52669437727537,3.95740924307243e-16,1.9512692444957,-2.41892805148621,0.637043334435953,-1.10470214142645,0
-0.0894090381480224,0.161459091170862,0.12271331256831,0.0894090381480229,0.37874587273861,0.374326552227615,-2.7538135955959,3.40787832578211e-16,1.67142141592617,-3.14816262082056,0.222053850158233,-1.69879505505261,0
-0.0961332204572585,0.153804585537066,0.117379723583518,0.0961332204572588,0.619984309602041,-0.0789574125696696,-2.51852674178504,2.24399829663926e-16,1.70260171805338,-3.47944860162233,0.144231618009407,-1.92107850157834,0
-0.104068978861795,0.129264752095694,0.112704284583532,0.104068978861796,0.452571477184183,0.229920925016754,-2.63864297282075,2.35685329460717e-16,1.41228313947418,-4.19754333480755,-0.274729781022278,-2.51053041431106,0
-0.110609887100821,0.117354473500567,0.108098084158851,0.110609887100821,0.663522788306249,-0.203140081261386,-2.39700333787312,2.05966616323558e-16,1.34966558676264,-4.61274780252918,-0.443378898871704,-2.81970331689481,0
-0.11693914834644,0.105082776107162,0.103797269064589,0.11693914834644,0.482473702357807,0.194867600179306,-2.59618186308598,1.87934984350782e-16,1.27385236592041,-5.02973913126343,-0.621792775695554,-3.13409398964744,0
-0.12297812909796,0.0933577062623696,0.0997651095597912,0.12297812909796,0.648600956637217,-0.159149201613367,-2.39219563306692,1.91317683565047e-16,1.20170623110688,-5.42741583693558,-0.791833966902142,-3.43387563892653,0
-0.128856683100466,0.0811320025515776,0.0960080129994465,0.128856683100466,0.500358758832742,0.150493897690915,-2.53911949144025,1.78050026256818e-16,1.1147351324575,-5.83126972077635,-0.974099519907919,-3.74243506841089,0
